Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,user_id,merchant_category,scaled_amount,scaled_time,time_since_prev_tx,user_avg_amount,amount_diff_from_avg,amount_ratio_to_avg,tx_freq_last_hour
166452.0,1.92649051586554,-1.27444861528888,0.183491106553593,-0.527032444564437,-1.46403137767792,0.371778866136851,-1.53778734825091,0.241869628324301,0.0225121602697667,0.934861136721373,0.772493381140013,0.992310765476312,1.22656376150746,-0.469521033961861,0.347633639370032,-0.38273745453556,-0.866290096012355,2.17845467661533,-1.06141419101266,-0.363308087457761,-0.0451794502553424,0.303298359241649,0.307393254366404,0.786201399155485,-0.717085874939715,0.549205175283183,0.0095383430617281,-0.0203321837622834,69.15,0,USER_3580,retail,0.6588416125200868,0.9605376003007554,2648.0,76.64511111111112,-7.495111111111115,0.9022100689195132,1.0
67800.0,-1.19223091712375,0.412807310221841,1.16360133307443,-1.98510533765592,-0.366553304189924,0.0276500229356314,0.150831811842669,0.499315198729589,-1.59623695691221,-0.344942134164728,-0.927224708425238,-0.455395007821013,1.09280264512946,-0.211316796875417,0.398625984302166,1.41608923812643,0.0985219255397031,-1.70774131628446,0.0196981395353814,0.358341443017222,-0.0170965328456023,-0.369387755513714,-0.0075910249101123,-0.780979004385405,0.431528490854813,-0.468798571747273,0.139747295583414,0.043929426429261,88.97,0,USER_4917,dining,0.9357926360651156,-0.1984515795533312,6291.0,156.20105263157893,-67.23105263157893,0.5695863939789425,0.0
139667.0,1.84523133483307,0.49366105979396,-1.12369513356775,3.59279848401942,0.864531075814486,0.131068257736616,0.448612674208425,-0.202943489325349,-1.30313852524975,1.47587999564009,-1.20239753537496,0.0862127702799632,1.26075544099705,0.173177901480164,-0.366160933746269,0.97945095578534,-1.11984037766012,-0.211881451229742,-1.64445677169547,-0.0335025506404626,0.258342630312318,0.612620551921752,-0.0165195223166652,0.495736835817625,0.198203855578255,0.103826481577098,-0.0575273452014957,-0.0332525420947613,75.66,0,USER_3330,retail,0.7498078669740795,0.6458605011806999,1027.0,91.39170212765956,-15.731702127659574,0.8278650026198776,4.0
80083.0,-0.6606908675577,0.743735865272544,1.54343350482378,-0.625177141009908,0.558753271936795,-1.00425061429568,1.44189029552805,-0.359428442849307,-0.975016017590599,-0.424176245408866,1.58885185308894,0.880096393096803,0.201947582305413,0.263810312445187,-0.615547301651067,0.217773500236302,-0.803121381251143,-0.418632431883896,-0.224144032248439,0.107919764425722,-0.244842786580522,-0.774344080641434,0.0304774148612493,0.518072907275169,-0.137026117346946,-0.0770274481511173,-0.179603987788107,-0.129677274295478,47.95,0,USER_4961,fuel,0.3626074198281283,-0.0541477226001245,3221.0,87.9104761904762,-39.9604761904762,0.5454411877111729,1.0
161068.0,1.9840469003145,-0.935350829000761,-0.241057308020421,-0.56490155243344,-0.698327308512875,0.743317913181494,-1.31666470224742,0.334738075664555,1.50801289586997,0.0423517803790504,-0.353104374660992,0.55338294167639,0.416146328558077,-0.393136741622998,0.430343213588998,1.39329489220362,-1.33569707912885,1.05015932720551,0.448684923254083,-0.0411306238478685,0.164323626342672,0.580409399066696,0.0812982262945732,-1.35983151579214,-0.575189157163191,1.31451515771321,-0.0505192284804796,-0.0646538952413426,33.0,0,USER_1853,tech,0.1537064207363934,0.8972849775020854,2446.0,168.19,-135.19,0.1962066593610405,1.0
57561.0,1.21413230286171,0.271086542604009,-0.292709065195996,0.880705569708567,0.287800832056747,-0.252425785698255,0.246389772117979,0.0492299562956051,-0.25847004911666,0.221704889249311,0.970540194688821,-0.0356160721349377,-1.77559821941213,1.11222280905188,0.446605110768448,-0.136548806902388,-0.305714530059765,-0.0053755728272321,-0.18630563605905,-0.277173616555707,0.0404389644125518,0.0921591566465116,-0.147433059772857,-0.334490507181473,0.735434106908058,-0.257980332218355,-0.0068366134183933,-0.0097868386956907,0.89,0,USER_0659,dining,-0.2949765947041151,-0.318741996499019,227.0,61.53952380952381,-60.64952380952381,0.014462248003937,2.0
38263.0,-0.312510185478883,0.788970105490425,1.64717749529819,0.603209968250049,-0.113358164818816,-0.5037258669627,0.604615514776818,-0.0843401264491544,-0.266809532461612,-0.47138129636787,-0.731798684520076,0.302055066120458,0.282171234682552,-0.17408612405337,-0.124145776821639,-0.674305761217312,0.267778287584319,-0.486358435858271,1.03607281383544,0.0701194992238217,-0.106653936011608,-0.128114309867247,-0.077152944126724,0.430069320028919,-0.316168983459443,0.290560587013626,0.115246394822539,0.139573632226282,14.49,0,USER_3235,tech,-0.1049395654300286,-0.545459885571964,2092.0,56.59666666666667,-42.10666666666667,0.2560220997663996,1.0
143479.0,1.97853058655774,-0.862725891359734,-2.2857868853581,-0.687593214199581,0.912795643150846,1.18914280389977,-0.176560845971205,0.216459766729937,-0.666006524878041,0.772587824988403,0.481147502355714,0.562178187945474,-0.359178041679322,0.683063320034015,-0.288676391310762,-2.78332705614512,0.517484224852943,0.191331732195784,-1.0488455997518,-0.63031963592524,-0.222615231730646,-0.0261069274707029,0.0621299290216275,-0.964164552842566,0.143708963823923,-0.0955676811416073,0.0132313969269764,-0.0765485126346225,58.38,0,USER_4177,tech,0.5083490533081815,0.6906448618992235,729.0,94.33809523809524,-35.95809523809523,0.6188379536843318,2.0
38643.0,-3.40852859636039,2.27804118856495,-2.13092794277475,0.768152640534469,-0.703978476933966,-0.364875758027837,-0.827751588082626,1.93473058312617,-0.0038986000402021,1.47988541121208,1.06227467061977,1.06492313090166,-0.748389120956523,1.69219803127569,0.596713108844668,-0.524502857421493,0.796096901687079,-0.398789617540534,-0.246647993793984,0.237561227263001,0.123517585999348,0.654612866440442,-0.047320741767289,-0.286013803514954,-0.623178608164363,-0.403709845417832,0.182768501493919,-0.229544332162477,1.0,0,USER_2093,dining,-0.2934395304967512,-0.5409955474100965,6339.0,9.8175,-8.817499999999999,0.101858821636036,0.0
77292.0,-0.607790293970858,0.786043248437413,1.09500258967025,-0.200869122247566,0.93584415084454,-0.257239166899476,0.769997052311445,0.0707606457492283,-0.705499394398088,-0.446782606331551,0.21910928781118,0.154892087814345,-0.353466166571906,0.471371099945632,-0.322044046580831,0.637809798209368,-1.21028702367123,0.774822039201154,-0.246687209738917,-0.0885920956013437,0.140208068569818,0.272979877384505,-0.327528975952241,-0.543442248757622,0.19244816814006,-0.470450254289365,0.094061983828298,0.113431727145212,8.93,0,USER_1243,travel,-0.1826311744567875,-0.0869371115732092,1959.0,48.41516129032258,-39.48516129032258,0.1844463163509443,1.0
156625.0,-0.500445728419109,1.33776340628912,-0.892757769912663,-0.659477332274207,1.38832792080738,0.0159965287750552,0.662219537123816,0.396277075706159,-0.828871673074705,-1.26569178681551,0.173880828013362,0.394867033132061,0.717263962945697,-0.566973797231196,0.0857758455088973,0.639313458375636,0.0489648127357006,1.62190795472384,0.653149096377835,-0.021835208446431,0.315835657709867,0.827102685271041,-0.447147545715565,-0.40004639675922,0.188152530982263,-0.0592615766845083,0.0367991071119025,0.104808454643341,10.36,0,USER_1762,tech,-0.1626493397610564,0.8450874657831976,86.0,111.088125,-100.728125,0.0932592846211703,2.0
128814.0,-0.749724353838569,0.756650038946138,1.96727157126703,0.9846670253263,-0.0625832782172431,0.341940239614366,0.973187011638955,0.0821881707125322,-0.120169071207425,-0.856830784229503,-1.35447314374976,0.264370385728507,-0.0888216888493163,-0.338279492136975,-0.934162218167127,-0.836216685931496,0.292162187078965,-0.672371006655201,1.03246941945559,0.157791575110042,-0.466079759866418,-1.25924468376724,0.0104861362935883,-0.159094462572686,0.398470436626258,-0.837155495625143,0.0818205801128737,0.083699476752685,92.27,0,USER_0314,travel,0.9819045622860336,0.5183566536261,1159.0,52.05825,40.21175,1.7724372654790996,1.0
70363.0,1.0405140879541,-0.0971509494113444,1.0436409731823,1.65022812748678,-0.707032034351759,0.114937471357729,-0.318271722193992,0.127424210936029,0.79944302541009,-0.277990806108264,-0.509441428212774,0.935593846453717,0.035560091580556,-0.425967515460537,-0.756936027776577,-0.925070346480943,0.541179337993988,-1.02612988917207,-0.389478078205634,-0.132318607222998,-0.042889243440893,0.197999093481508,-0.0592862723114707,0.445815678193578,0.570303717204879,-0.282437048709225,0.0700639876879533,0.0316336240653555,37.0,0,USER_4531,grocery,0.2095996646405366,-0.1683407934773669,4325.0,134.31739130434784,-97.31739130434784,0.2754669137482956,0.0
131947.0,1.92696809156372,-1.85853064356832,0.475249142628128,0.0460442787914014,-2.05551184194989,0.869530100094759,-2.03569192956779,0.460281647069941,1.87453808000557,0.492394690851701,-2.98833310600479,-0.769151055764405,-1.5447001737242,-1.13838974158156,-1.38306907123948,-1.34044201408117,0.204242654341723,1.7307689543534,-0.25217393724639,-0.587615469390994,-0.32387964826215,-0.12413072903734,0.131665227964008,-0.714073419046411,-0.491578957099168,0.785261039528175,0.0424237419335991,-0.0318235918983689,75.0,0,USER_2878,fuel,0.7405854817298959,0.5551639469448654,774.0,159.5,-84.5,0.4702194062558366,2.0
34026.0,1.23056928673204,-0.204012318010616,-0.179378570082086,-0.901424854878943,-0.281452488789525,-0.621004158311338,0.028972443038636,-0.0057569103681656,1.05125847580685,-0.847370982400052,1.37591134550928,1.04456670601562,-1.13548337321567,0.711899664119745,0.329113202477108,-1.17698281256953,0.22603567388626,-0.143166701529052,0.764693230980697,-0.223806379527786,0.0493374221900407,0.363531796531935,-0.165571825710612,0.0460312477832111,0.828227275128192,-0.534841711898475,0.0433686443481863,-0.0041718476044704,1.0,0,USER_2376,grocery,-0.2934395304967512,-0.5952372560767866,1971.0,10.165,-9.165,0.098376686299374,1.0
40742.0,-2.37753280180283,0.520539361927579,-8.09413945532841,8.00535147326105,2.64075021376276,-3.38158645291742,-1.93437244067366,0.562322111872781,-3.10402718606356,-3.05121035544102,5.73576265915634,-4.74769250131792,-0.784223284478966,-10.7163393018774,0.656516978131348,-1.14246727231018,0.91859080878698,1.12633522330277,0.0929734778841175,-0.634747080915274,0.148284201590387,0.7210995412337,2.66129069804724,-0.508619933518595,-0.401656629278738,0.587611216267645,0.500326371108344,0.551759687906722,1.0,1,USER_3353,tech,-0.2934395304967512,-0.5163359531949389,1346.0,64.15666666666667,-63.156666666666666,0.0155868422735737,1.0
1167.0,-1.87618409576815,0.369475468025824,0.481160315154986,-0.204138488308519,-1.24459943663227,-0.657427552743206,0.563087225571999,0.702025453198532,-0.0772114951635522,-1.34325102515572,-1.37426955107091,-0.230221848052711,-1.29707591581053,0.652073207075658,-0.613928327389184,0.191005978421865,0.235876904812411,-0.376903697969577,-0.0617294001151551,-0.425272438041639,-0.0766633885917026,-0.395700456143771,0.362583989183335,0.397532018342767,-0.124075089391943,0.339041235522167,-0.163722595165377,-0.262124255178825,158.0,0,USER_4027,dining,1.900370292740865,-0.981273276236798,86400.0,22.0,136.0,7.181814917356856,0.0
162890.0,-1.60886840979342,0.652119299020569,0.181677608790575,-0.840301145348308,2.01478799243288,-0.578064066082206,0.573989536849724,-0.223691959233312,0.0944950385935523,0.0686570479112983,0.804539311836192,0.130119982734666,-0.322159946010554,-1.19684940509985,-0.557398264583521,0.549913013384461,-0.0766536184758857,0.336146971622866,0.409664524159677,-0.16562927989627,-0.588827988683405,-1.19354341991477,-0.691417380684419,0.132627651226225,0.646689854059047,0.276494216637541,-0.139197522696866,-0.198929357251477,7.88,0,USER_4553,tech,-0.1973031509816251,0.918690304162408,1333.0,89.50392857142857,-81.62392857142858,0.0880408183793093,1.0
41638.0,-1.5289936622609,0.131046571635286,1.42042511435821,-2.68930084888053,-0.783673715888243,-0.253695541277494,-0.062670944484358,-0.117759480801059,-0.89867603292918,2.17230464331515,-1.68118399684762,-1.62383379702735,-0.328251367251859,-1.27329496727191,-0.894273253889069,-0.556591384638336,0.266098357413015,-0.0951039852611994,-0.122738702474184,0.25217162772686,-0.727931070346866,-0.990011234821497,-0.227243717182312,-0.529866974422239,0.701118778634069,-0.347602550401429,0.566393266572302,0.222509005698017,30.0,0,USER_2441,grocery,0.1117864878082861,-0.5058095137395882,2403.0,101.08333333333331,-71.08333333333333,0.2967848016371177,1.0
40924.0,-1.48816831274601,0.147487652883691,3.01301122603912,1.90196090012446,0.290752781490413,0.853605629060983,-0.332207390351757,0.566028476270829,0.02602498193742,-0.151306441123504,-0.44641258601424,0.483765033934493,-1.02509786916064,-0.812507392590512,-3.35285573895584,0.226820801936403,-0.259573133292607,0.031901565051147,-0.181604094710654,-0.178940394962969,-0.213714442532628,-0.462389054320132,-0.277462377130122,-0.0171837907457546,0.408416836634736,-0.138485083327633,-0.0704924408519576,0.128353573878205,18.96,0,USER_0415,travel,-0.0424788653671487,-0.5141977701805708,2478.0,138.72,-119.76,0.1366781908392307,1.0
6293.0,-1.10751158972638,1.12626453671239,1.84397688980383,2.16086723751291,0.324171248223643,-0.436906388932574,0.85808559518958,-0.0964451193364712,0.544607736612242,-0.931483255454815,0.284885513174093,-2.87914301115366,1.05235585008329,0.0111638048864217,-2.12992501594356,0.513214213644174,1.32099758167641,0.272044196024918,-1.63986381878693,-0.202930751347822,-0.169921916682635,-0.197336256610086,-0.109046696259388,0.56236704789436,0.206534498433383,-0.142693423124011,-0.0630879108501403,0.153919413953396,75.17,0,USER_1568,fuel,0.7429609445958221,-0.9210517040848696,2524.0,113.3525,-38.18249999999999,0.6631524965790347,2.0
157336.0,-0.225337364695526,1.05247820350268,0.493571357382398,0.603401023672427,1.05451822705515,0.531794302676062,0.721328115114859,0.129082130759064,-0.696853572471854,0.0928641991094826,0.426553350978763,0.953708127931075,1.00757285193543,0.155669576095005,-0.376075173869333,-0.309199675649993,-0.609379098868436,0.596518827883109,0.946020371745978,0.227843146777164,0.175547903322007,0.754015637653566,-0.214822250928554,0.244271936973391,-0.195006266811213,-0.496570771188864,0.469233850629674,0.252401459275171,11.97,0,USER_3516,retail,-0.1401523090896388,0.8534404774492181,781.0,79.06807017543859,-67.0980701754386,0.1513885245909678,3.0
77430.0,-0.573952970072549,0.181034561922476,1.72897370618147,0.425648019408747,-1.03560361305022,1.28198828271626,-0.636551381773441,0.899353359157028,0.803962403635223,-0.962114599311443,-0.57974228314528,1.60714438757745,0.892598122242487,-0.963418940226922,-2.62148032200419,-0.0421328881268262,-0.0562321909170959,0.442099772142034,1.06827518841432,0.0313870564591053,0.0756263736246649,0.460373765071512,0.0262407364352543,-0.410497497411719,-0.228448448594362,0.390127693992031,-0.0414298841683349,-0.0252650125429569,80.0,0,USER_4294,retail,0.8104520366100748,-0.0853158519249521,1433.0,68.69176470588235,11.308235294117653,1.1646226981692651,2.0
43950.0,1.18676490546722,-0.138402183741686,0.563143603742953,1.36724977251895,-0.257477201131695,0.72201609381454,-0.498473266868776,0.30221347301798,1.1318384031347,-0.212130987183087,-1.83032782012591,-0.321589412610229,-1.40750988439199,-0.176734893359951,-0.496944922204811,-0.513690543109339,0.211259144956262,-0.452783930592358,0.070893791478334,-0.269518231060315,-0.158766559699333,-0.131684527633464,-0.154166609195,-0.780306789229866,0.682258032986142,-0.200504492167177,0.0643311239129718,0.0102566519311228,3.0,0,USER_1480,retail,-0.2654929085446796,-0.4786475405021205,750.0,52.42583333333334,-49.42583333333334,0.057223686053564,3.0
67850.0,-0.836091545808254,-0.410536659266514,2.88435393029352,-1.57497692436847,-1.20707228415934,1.0944006730498,-1.06735904353482,0.81156405738368,0.288218969233843,-0.127247914071818,-0.165419065357704,-1.08776769593161,-2.68119827554707,-0.873981929795953,-2.09681777715033,0.816113096905924,0.726311773843224,-0.819725061479752,0.536690213485498,0.0031618771248927,0.167681752454127,0.746214422636618,-0.405422892047499,-0.306971099982559,0.406834613426924,-0.0717781196885432,0.343298667411616,0.107510066254238,1.0,0,USER_4872,grocery,-0.2934395304967512,-0.197864166637296,1685.0,119.08764705882352,-118.08764705882352,0.0083971758677395,2.0
13439.0,1.06035871887844,0.373937388279816,1.17783099196087,2.56299378874502,-0.264772745423839,0.512431913032014,-0.535714258835,0.241181611459064,0.686743698728284,0.445183864768957,2.12984597176781,-2.29936448791424,0.830935496786088,1.90129611807885,-0.333378781275431,0.850996846211057,0.0491550939864633,0.491594364041862,-1.47345390967473,-0.235392271881444,0.0385686400119445,0.279332940595616,-0.0109180238253916,-0.0705099091044317,0.255178417969819,0.0440990729085467,-0.0086902874628749,0.0101646785929628,15.0,0,USER_4513,retail,-0.0978131768322504,-0.837098650125119,899.0,297.2666666666667,-282.2666666666667,0.0504597426398382,2.0
13323.0,-5.45436177939673,8.28742055534983,-12.7528112729386,8.59434189301081,-3.10600228114338,-3.17994875686414,-9.25279393795831,4.24506220985367,-6.32980084623466,-13.1366983691039,11.228470279576,-17.1313009454468,-0.169401056814124,-18.0499976898594,-1.36623566099065,-9.7235653091894,-14.7449024646768,-5.24730110631125,-0.574675143795817,1.30586191483437,1.84616479291417,-0.267171794223081,-0.310803969751621,-1.20168545799806,1.35217609502433,0.608424596360403,1.57471478384204,0.808725205090233,1.0,1,USER_0930,grocery,-0.2934395304967512,-0.8384614480903206,8219.0,350.15000000000003,-349.15000000000003,0.0028559188103407,0.0
102355.0,-1.13505654498764,1.21200417584277,0.380262029811759,1.05904706401089,1.2004169368549,-0.278295973359692,0.838662562310064,0.2281422225941,-0.215339386740266,-0.860401679605977,1.18159285563363,-1.81993717733915,1.70761337830246,2.39031493818763,-1.58915607032422,-0.823465376053242,0.788740430860389,0.553160053520967,1.14032264186075,0.0371169204812777,0.0235738341016991,0.151331477693279,-0.576064358879669,-0.49426654693017,1.14502915225247,-0.21991550607263,-0.108127135531367,-0.0940991075739012,26.19,0,USER_2420,retail,0.0585481729895899,0.2075094867185939,13819.0,129.40782608695653,-103.21782608695652,0.2023834165838414,0.0
53343.0,1.47117459512767,-0.398953573074014,0.241128313281481,-0.870515881222711,-0.655718522232732,-0.559319495277608,-0.524905307152942,-0.177565408448362,-0.81211088763786,0.59448514995646,-0.822740733426115,-0.48495266092559,0.951645113481792,-0.327954456612757,0.806884614932691,1.4505266645102,-0.122317955560847,-1.38454485352643,0.920745326192996,0.129510370703871,-0.14486501172082,-0.497809605516833,0.0262390598522254,-0.464796190341518,0.363538167619652,-0.430825978640156,0.0136889863280434,0.0150018498388745,6.18,0,USER_4422,fuel,-0.2210577796408859,-0.3682961500957483,2863.0,49.93571428571429,-43.75571428571429,0.1237590940834312,1.0
58438.0,-1.51461459850807,0.608307171361882,-0.250560863184094,0.089261523872891,-0.0039571945562425,0.944983671275558,-0.720022277121916,1.1509143901124,-1.86416000174451,0.891691647441978,-0.669509970812072,-0.0743890657104799,0.409742577412857,0.880663618087148,0.773792349648601,-1.16845757390445,-0.112976134132508,2.27519178230244,0.390329208396485,-0.279924919971489,-0.206296550673546,-0.188428846605815,-0.321439417482404,-1.73775009288676,-0.0571300461676741,-0.0727244414912838,0.400260319793276,-0.0151730990895268,55.54,0,USER_1105,retail,0.4686648501362397,-0.3084387739517616,919.0,141.34125,-85.80125000000001,0.3929496595686213,1.0
58208.0,-0.329181635003504,0.5853409976487,1.56053725677587,0.921335039283711,0.785699086320939,0.51898762091035,0.834542846250482,-0.225060856220908,-0.112018434908259,0.380515709623726,0.812053438287041,0.261461496136714,-0.85032756259375,-0.12068730107512,-0.527272715525591,-0.947453631178306,-0.0447796979762769,-0.0980504725920124,0.871507926343687,0.0148435068579387,-0.0484485832953626,0.371220841373414,-0.273474841521385,-0.295418775820045,-0.36006919382475,-0.381956167756893,-0.241642693803623,-0.316555441764419,17.18,0,USER_2676,grocery,-0.0673513589044924,-0.3111408733655235,2384.0,75.21571428571428,-58.035714285714285,0.2284096864472126,1.0
160068.0,0.865081634178573,-2.70107602205656,-0.953108989510398,0.386521783767366,-2.01322406660793,-1.1794717209675,0.243806667698235,-0.482395996742536,-0.393066592219746,0.538629811696186,-0.142843238208694,0.716938201773081,0.987596538226374,-0.0516161058349126,0.107217974821081,-1.56052420070914,0.15465549871757,0.709211227026602,-1.38396231366127,0.686772747226378,0.0670679382640538,-0.572623208435886,-0.137289659803663,0.977991920294511,-0.725944942099539,0.41347334471055,-0.14270219922219,0.0691059747747739,635.8,0,USER_3817,grocery,8.576818277090757,0.8855367191813813,2763.0,32.93875,602.8612499999999,19.302487403897413,1.0
70871.0,1.49313158749348,-1.28120821173006,0.331368689777194,-1.61104485353069,-1.49809249830418,-0.181602160008406,-1.35510750882755,0.164769966765922,-1.55686845509103,1.65398774249151,0.0964800698238265,-1.78524264868142,-1.96382378653062,0.277898236402134,0.395780351629349,0.369926432288566,0.0209192765095825,0.996416723022242,0.375028159969985,-0.426373961637232,-0.393795597295552,-0.964965812671487,0.0849245845509267,-0.624721354283184,0.120657191261154,-0.368626047017185,0.019304693472072,0.00774339398552,24.8,0,USER_3112,retail,0.0391252707329001,-0.1623726782504493,880.0,228.939,-204.139,0.1083257938435219,4.0
